week;channel;campaign;categoria;cost;impressions;clicks;revenue;cpc;cpm;ctr;roas
2026-04-27;Google Ads;aromas;aromas;3296,81;89110;1781;4879,02;1,85;37,0;2,0;1,48
2026-04-27;Google Ads;bano;bano;3918,83;105954;2112;21237,24;1,86;36,99;1,99;5,42
2026-04-27;Google Ads;cocina;cocina;3874,24;105277;2000;21838,01;1,94;36,8;1,9;5,64
2026-04-27;Google Ads;deco;deco;5170,67;140105;2736;17490,62;1,89;36,91;1,95;3,38
2026-04-27;Google Ads;jardin;jardin;3718,61;100871;1949;13762,65;1,91;36,87;1,93;3,7
2026-04-27;Google Ads;mesa;mesa;4540,25;122781;2442;22618,8;1,86;36,98;1,99;4,98
2026-04-27;Google Ads;sillones;sillones;4896,52;132623;2600;23291,37;1,88;36,92;1,96;4,76
2026-04-27;Meta Ads;aromas;aromas;2561,04;61132;1348;16163,03;1,9;41,89;2,21;6,31
2026-04-27;Meta Ads;bano;bano;2572,24;63235;1325;9018,63;1,94;40,68;2,1;3,51
2026-04-27;Meta Ads;cocina;cocina;3046,01;73258;1563;15214,76;1,95;41,58;2,13;4,99
2026-04-27;Meta Ads;deco;deco;3314,79;81743;1671;11316,83;1,98;40,55;2,04;3,41
2026-04-27;Meta Ads;jardin;jardin;3851,88;92194;2042;16011,34;1,89;41,78;2,21;4,16
2026-04-27;Meta Ads;mesa;mesa;3023,07;67156;1578;13008,33;1,92;45,02;2,35;4,3
2026-04-27;Meta Ads;sillones;sillones;3187,24;77951;1616;5822,32;1,97;40,89;2,07;1,83
2026-05-04;Google Ads;aromas;aromas;1661,01;45296;831;4485,56;2,0;36,67;1,83;2,7
2026-05-04;Google Ads;bano;bano;2798,96;75856;1479;14136,54;1,89;36,9;1,95;5,05
2026-05-04;Google Ads;cocina;cocina;3622,93;98258;1902;23029,3;1,9;36,87;1,94;6,36
2026-05-04;Google Ads;deco;deco;4322,21;117120;2286;17302,33;1,89;36,9;1,95;4,0
2026-05-04;Google Ads;jardin;jardin;2972,74;80705;1547;10472,96;1,92;36,83;1,92;3,52
2026-05-04;Google Ads;mesa;mesa;2572,88;70042;1308;12833,89;1,97;36,73;1,87;4,99
2026-05-04;Google Ads;sillones;sillones;3310,47;89997;1703;15952,56;1,94;36,78;1,89;4,82
2026-05-04;Meta Ads;aromas;aromas;1722,98;42922;892;10917,04;1,93;40,14;2,08;6,34
2026-05-04;Meta Ads;bano;bano;1808,04;44953;919;5518,46;1,97;40,22;2,04;3,05
2026-05-04;Meta Ads;cocina;cocina;2110,52;51311;1066;12848,72;1,98;41,13;2,08;6,09
2026-05-04;Meta Ads;deco;deco;3484,51;90836;1830;13555,86;1,9;38,36;2,01;3,89
2026-05-04;Meta Ads;jardin;jardin;2940,56;73233;1557;11477,95;1,89;40,15;2,13;3,9
2026-05-04;Meta Ads;mesa;mesa;2212,06;53466;1147;8430,74;1,93;41,37;2,15;3,81
2026-05-04;Meta Ads;sillones;sillones;2433,98;56220;1232;6718,81;1,98;43,29;2,19;2,76
2026-05-11;Google Ads;aromas;aromas;1744,09;47511;881;4990,57;1,98;36,71;1,85;2,86
2026-05-11;Google Ads;bano;bano;2264,29;61598;1158;13255,52;1,96;36,76;1,88;5,85
2026-05-11;Google Ads;cocina;cocina;3837,01;103967;2031;26875,8;1,89;36,91;1,95;7,0
2026-05-11;Google Ads;deco;deco;3770,57;102409;1955;15956,0;1,93;36,82;1,91;4,23
2026-05-11;Google Ads;jardin;jardin;2441,31;66533;1229;8504,5;1,99;36,69;1,85;3,48
2026-05-11;Google Ads;mesa;mesa;3910,16;105702;2110;19643,08;1,85;36,99;2,0;5,02
2026-05-11;Google Ads;sillones;sillones;3550,48;96397;1847;15335,66;1,92;36,83;1,92;4,32
2026-05-11;Meta Ads;aromas;aromas;2253,95;54113;1202;13595,29;1,88;41,65;2,22;6,03
2026-05-11;Meta Ads;bano;bano;2440,32;56864;1288;7324,86;1,89;42,92;2,27;3,0
2026-05-11;Meta Ads;cocina;cocina;2394,12;54357;1231;14428,74;1,94;44,04;2,26;6,03
2026-05-11;Meta Ads;deco;deco;3192,69;75944;1659;9254,65;1,92;42,04;2,18;2,9
2026-05-11;Meta Ads;jardin;jardin;2377,3;55949;1229;10497,63;1,93;42,49;2,2;4,42
2026-05-11;Meta Ads;mesa;mesa;1982,23;48230;1013;6335,6;1,96;41,1;2,1;3,2
2026-05-11;Meta Ads;sillones;sillones;2845,16;62864;1472;4656,62;1,93;45,26;2,34;1,64
2026-05-18;Google Ads;aromas;aromas;2407,04;65190;1279;4477,29;1,88;36,92;1,96;1,86
2026-05-18;Google Ads;bano;bano;2294,54;62405;1176;11640,11;1,95;36,77;1,88;5,07
2026-05-18;Google Ads;cocina;cocina;4354,82;117775;2341;27809,36;1,86;36,98;1,99;6,39
2026-05-18;Google Ads;deco;deco;4639,59;125583;2477;13897,8;1,87;36,94;1,97;3,0
2026-05-18;Google Ads;jardin;jardin;3616,9;97882;1934;10901,19;1,87;36,95;1,98;3,01
2026-05-18;Google Ads;mesa;mesa;3534,77;95692;1885;15282,86;1,88;36,94;1,97;4,32
2026-05-18;Google Ads;sillones;sillones;3105,82;84540;1580;14108,25;1,97;36,74;1,87;4,54
2026-05-18;Meta Ads;aromas;aromas;1375,26;29438;689;8574,97;2,0;46,72;2,34;6,24
2026-05-18;Meta Ads;bano;bano;2203,85;52914;1150;6155,71;1,92;41,65;2,17;2,79
2026-05-18;Meta Ads;cocina;cocina;3125,34;72500;1658;14259,18;1,89;43,11;2,29;4,56
2026-05-18;Meta Ads;deco;deco;4000,73;92592;2131;10588,01;1,88;43,21;2,3;2,65
2026-05-18;Meta Ads;jardin;jardin;3126,84;77858;1666;13442,72;1,88;40,16;2,14;4,3
2026-05-18;Meta Ads;mesa;mesa;2058,5;48085;1058;6398,93;1,95;42,81;2,2;3,11
2026-05-18;Meta Ads;sillones;sillones;2942,35;72085;1528;5265,86;1,93;40,82;2,12;1,79
2026-05-25;Google Ads;aromas;aromas;2297,13;62259;1213;6768,63;1,89;36,9;1,95;2,95
2026-05-25;Google Ads;bano;bano;2845,5;77097;1507;18250,92;1,89;36,91;1,95;6,41
2026-05-25;Google Ads;cocina;cocina;3635,15;98584;1909;23507,42;1,9;36,87;1,94;6,47
2026-05-25;Google Ads;deco;deco;4348,17;117812;2302;15902,74;1,89;36,91;1,95;3,66
2026-05-25;Google Ads;jardin;jardin;3352,96;90844;1776;13335,79;1,89;36,91;1,95;3,98
2026-05-25;Google Ads;mesa;mesa;2998,51;81392;1563;14030,81;1,92;36,84;1,92;4,68
2026-05-25;Google Ads;sillones;sillones;3181,57;86560;1626;17836,33;1,96;36,76;1,88;5,61
2026-05-25;Meta Ads;aromas;aromas;2243,75;51281;1196;16570,5;1,88;43,75;2,33;7,39
2026-05-25;Meta Ads;bano;bano;2466,97;61690;1304;7848,02;1,89;39,99;2,11;3,18
2026-05-25;Meta Ads;cocina;cocina;2075,97;44645;1045;11470,27;1,99;46,5;2,34;5,53
2026-05-25;Meta Ads;deco;deco;2586,13;56810;1305;7770,6;1,98;45,52;2,3;3,0
2026-05-25;Meta Ads;jardin;jardin;3135,19;73664;1671;17543,52;1,88;42,56;2,27;5,6
2026-05-25;Meta Ads;mesa;mesa;1823,41;41748;921;7278,69;1,98;43,68;2,21;3,99
2026-05-25;Meta Ads;sillones;sillones;2411,41;56010;1219;4004,44;1,98;43,05;2,18;1,66
2026-06-01;Google Ads;aromas;aromas;2641,52;71442;1420;7230,9;1,86;36,97;1,99;2,74
2026-06-01;Google Ads;bano;bano;2576,66;69928;1345;13619,04;1,92;36,85;1,92;5,29
2026-06-01;Google Ads;cocina;cocina;4535,76;122600;2450;28065,92;1,85;37,0;2,0;6,19
2026-06-01;Google Ads;deco;deco;3472,24;94454;1776;10694,15;1,96;36,76;1,88;3,08
2026-06-01;Google Ads;jardin;jardin;2771,44;75337;1427;10685,67;1,94;36,79;1,89;3,86
2026-06-01;Google Ads;mesa;mesa;3828,51;103525;2061;18691,25;1,86;36,98;1,99;4,88
2026-06-01;Google Ads;sillones;sillones;3986,26;108018;2108;21832,35;1,89;36,9;1,95;5,48
2026-06-01;Meta Ads;aromas;aromas;1446,22;35617;731;9001,01;1,98;40,6;2,05;6,22
2026-06-01;Meta Ads;bano;bano;2278,6;57551;1194;5935,07;1,91;39,59;2,07;2,6
2026-06-01;Meta Ads;cocina;cocina;2363,53;54536;1213;12441,81;1,95;43,34;2,22;5,26
2026-06-01;Meta Ads;deco;deco;2779,97;64321;1419;9676,58;1,96;43,22;2,21;3,48
2026-06-01;Meta Ads;jardin;jardin;2816,71;64029;1485;13236,0;1,9;43,99;2,32;4,7
2026-06-01;Meta Ads;mesa;mesa;2811,9;66469;1497;10211,75;1,88;42,3;2,25;3,63
2026-06-01;Meta Ads;sillones;sillones;2664,77;65777;1366;3297,01;1,95;40,51;2,08;1,24
2026-06-08;Google Ads;aromas;aromas;1818,49;49495;926;3262,08;1,96;36,74;1,87;1,79
2026-06-08;Google Ads;bano;bano;2597,6;70486;1358;14713,01;1,91;36,85;1,93;5,66
2026-06-08;Google Ads;cocina;cocina;4204,26;113760;2251;26898,6;1,87;36,96;1,98;6,4
2026-06-08;Google Ads;deco;deco;3487,53;94862;1785;15988,65;1,95;36,76;1,88;4,58
2026-06-08;Google Ads;jardin;jardin;2631,82;71613;1343;7977,2;1,96;36,75;1,88;3,03
2026-06-08;Google Ads;mesa;mesa;2507,34;68294;1268;8731,66;1,98;36,71;1,86;3,48
2026-06-08;Google Ads;sillones;sillones;4690,45;126796;2531;20437,7;1,85;36,99;2,0;4,36
2026-06-08;Meta Ads;aromas;aromas;1375,81;32676;690;9331,49;1,99;42,1;2,11;6,78
2026-06-08;Meta Ads;bano;bano;2385,94;58479;1256;5507,75;1,9;40,8;2,15;2,31
2026-06-08;Meta Ads;cocina;cocina;2101,39;45217;1060;10122,69;1,98;46,47;2,34;4,82
2026-06-08;Meta Ads;deco;deco;4005,44;106668;2133;10158,52;1,88;37,55;2,0;2,54
2026-06-08;Meta Ads;jardin;jardin;2390,44;58593;1236;12822,8;1,93;40,8;2,11;5,36
2026-06-08;Meta Ads;mesa;mesa;2315,2;58398;1208;9916,09;1,92;39,65;2,07;4,28
2026-06-08;Meta Ads;sillones;sillones;3605,38;86417;1915;5375,19;1,88;41,72;2,22;1,49
2026-06-15;Google Ads;aromas;aromas;2545,02;68869;1362;4566,27;1,87;36,95;1,98;1,79
2026-06-15;Google Ads;bano;bano;2382,15;64741;1229;12874,81;1,94;36,8;1,9;5,4
2026-06-15;Google Ads;cocina;cocina;2783,62;75876;1399;18795,0;1,99;36,69;1,84;6,75
2026-06-15;Google Ads;deco;deco;3931,77;106708;2052;16655,84;1,92;36,85;1,92;4,24
2026-06-15;Google Ads;jardin;jardin;2691,09;73194;1378;8907,18;1,95;36,77;1,88;3,31
2026-06-15;Google Ads;mesa;mesa;2628,6;71528;1341;10274,36;1,96;36,75;1,87;3,91
2026-06-15;Google Ads;sillones;sillones;4718,86;127554;2548;22021,6;1,85;36,99;2,0;4,67
2026-06-15;Meta Ads;aromas;aromas;1454,88;32114;736;10074,4;1,98;45,3;2,29;6,92
2026-06-15;Meta Ads;bano;bano;2181,43;56425;1137;5573,6;1,92;38,66;2,02;2,56
2026-06-15;Meta Ads;cocina;cocina;2536,97;63297;1314;13240,65;1,93;40,08;2,08;5,22
2026-06-15;Meta Ads;deco;deco;3122,82;71207;1619;10484,37;1,93;43,86;2,27;3,36
2026-06-15;Meta Ads;jardin;jardin;2801,67;70157;1476;14934,41;1,9;39,93;2,1;5,33
2026-06-15;Meta Ads;mesa;mesa;1928,72;42671;982;9062,75;1,96;45,2;2,3;4,7
2026-06-15;Meta Ads;sillones;sillones;3608,54;81762;1917;7413,6;1,88;44,13;2,34;2,05
2026-06-22;Google Ads;aromas;aromas;1756,04;47830;888;3338,76;1,98;36,71;1,86;1,9
2026-06-22;Google Ads;bano;bano;3329,25;89997;1797;15891,38;1,85;36,99;2,0;4,77
2026-06-22;Google Ads;cocina;cocina;3865,9;104737;2048;26445,62;1,89;36,91;1,96;6,84
2026-06-22;Google Ads;deco;deco;3879,22;105307;2020;12724,07;1,92;36,84;1,92;3,28
2026-06-22;Google Ads;jardin;jardin;2881,6;78274;1493;11449,12;1,93;36,81;1,91;3,97
2026-06-22;Google Ads;mesa;mesa;3910,64;105715;2110;16189,27;1,85;36,99;2,0;4,14
2026-06-22;Google Ads;sillones;sillones;2857,69;77923;1431;11672,52;2,0;36,67;1,84;4,08
2026-06-22;Meta Ads;aromas;aromas;1783,74;40593;928;10866,97;1,92;43,94;2,29;6,09
2026-06-22;Meta Ads;bano;bano;2339,37;54251;1229;7611,37;1,9;43,12;2,27;3,25
2026-06-22;Meta Ads;cocina;cocina;2908,74;71556;1531;16813,45;1,9;40,65;2,14;5,78
2026-06-22;Meta Ads;deco;deco;2729,76;66331;1389;10347,43;1,97;41,15;2,09;3,79
2026-06-22;Meta Ads;jardin;jardin;3022,84;77232;1605;13354,18;1,88;39,14;2,08;4,42
2026-06-22;Meta Ads;mesa;mesa;2504,09;62008;1318;10356,42;1,9;40,38;2,13;4,14
2026-06-22;Meta Ads;sillones;sillones;2382,83;57994;1202;5877,2;1,98;41,09;2,07;2,47
2026-06-29;Google Ads;aromas;aromas;2505,34;67811;1338;4802,19;1,87;36,95;1,97;1,92
2026-06-29;Google Ads;bano;bano;2054,86;56013;1032;10874,36;1,99;36,69;1,84;5,29
2026-06-29;Google Ads;cocina;cocina;4086,29;110614;2180;27673,01;1,87;36,94;1,97;6,77
2026-06-29;Google Ads;deco;deco;3607,27;98055;1857;13331,96;1,94;36,79;1,89;3,7
2026-06-29;Google Ads;jardin;jardin;2510,88;68388;1270;9512,47;1,98;36,72;1,86;3,79
2026-06-29;Google Ads;mesa;mesa;3932,38;106295;2123;20089,51;1,85;36,99;2,0;5,11
2026-06-29;Google Ads;sillones;sillones;4427,25;119778;2373;19128,29;1,87;36,96;1,98;4,32
2026-06-29;Meta Ads;aromas;aromas;1414,89;30419;713;9048,22;1,98;46,51;2,34;6,39
2026-06-29;Meta Ads;bano;bano;1946,04;48634;1000;6597,5;1,95;40,01;2,06;3,39
2026-06-29;Meta Ads;cocina;cocina;2397,56;53465;1233;12800,48;1,94;44,84;2,31;5,34
2026-06-29;Meta Ads;deco;deco;3825,73;100892;2029;11219,79;1,89;37,92;2,01;2,93
2026-06-29;Meta Ads;jardin;jardin;2180,53;53004;1114;11086,08;1,96;41,14;2,1;5,08
2026-06-29;Meta Ads;mesa;mesa;2834,88;67741;1511;9956,38;1,88;41,85;2,23;3,51
2026-06-29;Meta Ads;sillones;sillones;2830,57;63367;1463;4358,12;1,93;44,67;2,31;1,54
2026-07-06;Google Ads;aromas;aromas;2562,5;69335;1372;7104,53;1,87;36,96;1,98;2,77
2026-07-06;Google Ads;bano;bano;2438,54;66245;1262;14245,32;1,93;36,81;1,91;5,84
2026-07-06;Google Ads;cocina;cocina;4342,41;117444;2334;25189,02;1,86;36,97;1,99;5,8
2026-07-06;Google Ads;deco;deco;5017,89;135671;2704;17300,78;1,86;36,99;1,99;3,45
2026-07-06;Google Ads;jardin;jardin;2783,68;75663;1434;6152,16;1,94;36,79;1,9;2,21
2026-07-06;Google Ads;mesa;mesa;3672,3;99360;1967;15250,18;1,87;36,96;1,98;4,15
2026-07-06;Google Ads;sillones;sillones;3770,2;102257;1979;15610,81;1,91;36,87;1,94;4,14
2026-07-06;Meta Ads;aromas;aromas;2145,81;54301;1139;16092,07;1,88;39,52;2,1;7,5
2026-07-06;Meta Ads;bano;bano;2118,93;50051;1101;5952,07;1,92;42,34;2,2;2,81
2026-07-06;Meta Ads;cocina;cocina;3039,02;79858;1607;13686,47;1,89;38,06;2,01;4,5
2026-07-06;Meta Ads;deco;deco;2785,17;68040;1422;8613,81;1,96;40,93;2,09;3,09
2026-07-06;Meta Ads;jardin;jardin;2362,64;52792;1220;9609,99;1,94;44,75;2,31;4,07
2026-07-06;Meta Ads;mesa;mesa;2720,65;68168;1444;9317,19;1,88;39,91;2,12;3,42
2026-07-06;Meta Ads;sillones;sillones;3701,97;84909;1971;10799,39;1,88;43,6;2,32;2,92
2026-07-13;Google Ads;aromas;aromas;2620,32;70877;1407;3721,27;1,86;36,97;1,99;1,42
2026-07-13;Google Ads;bano;bano;2436,22;66183;1261;15045,22;1,93;36,81;1,91;6,18
2026-07-13;Google Ads;cocina;cocina;4497,24;121573;2427;32541,31;1,85;36,99;2,0;7,24
2026-07-13;Google Ads;deco;deco;5064,57;136916;2732;23134,75;1,85;36,99;2,0;4,57
2026-07-13;Google Ads;jardin;jardin;3587,76;97105;1916;9300,91;1,87;36,95;1,97;2,59
2026-07-13;Google Ads;mesa;mesa;3313,51;89792;1752;13054,63;1,89;36,9;1,95;3,94
2026-07-13;Google Ads;sillones;sillones;3272,2;88977;1680;14024,71;1,95;36,78;1,89;4,29
2026-07-13;Meta Ads;aromas;aromas;1372,1;34294;688;8392,75;1,99;40,01;2,01;6,12
2026-07-13;Meta Ads;bano;bano;2476,39;63988;1309;9007,97;1,89;38,7;2,05;3,64
2026-07-13;Meta Ads;cocina;cocina;3232,45;83069;1720;18413,46;1,88;38,91;2,07;5,7
2026-07-13;Meta Ads;deco;deco;2670,13;63663;1354;11166,75;1,97;41,94;2,13;4,18
2026-07-13;Meta Ads;jardin;jardin;2559,53;60217;1335;10055,63;1,92;42,51;2,22;3,93
2026-07-13;Meta Ads;mesa;mesa;1993,78;49342;1020;7830,65;1,95;40,41;2,07;3,93
2026-07-13;Meta Ads;sillones;sillones;3306,74;75567;1741;5877,53;1,9;43,76;2,3;1,78
2026-07-20;Google Ads;aromas;aromas;2406,93;65187;1279;7162,35;1,88;36,92;1,96;2,98
2026-07-20;Google Ads;bano;bano;2878,49;77976;1526;15022,67;1,89;36,92;1,96;5,22
2026-07-20;Google Ads;cocina;cocina;2828,99;77086;1426;19658,93;1,98;36,7;1,85;6,95
2026-07-20;Google Ads;deco;deco;5046,15;136425;2721;14487,09;1,85;36,99;1,99;2,87
2026-07-20;Google Ads;jardin;jardin;3856,21;104264;2078;13305,7;1,86;36,99;1,99;3,45
2026-07-20;Google Ads;mesa;mesa;2748,09;74714;1413;13118,72;1,94;36,78;1,89;4,77
2026-07-20;Google Ads;sillones;sillones;4458,17;120602;2391;24888,8;1,86;36,97;1,98;5,58
2026-07-20;Meta Ads;aromas;aromas;2122,16;54984;1125;14727,11;1,89;38,6;2,05;6,94
2026-07-20;Meta Ads;bano;bano;1923,29;44668;987;6031,21;1,95;43,06;2,21;3,14
2026-07-20;Meta Ads;cocina;cocina;2061,94;47417;1037;9932,28;1,99;43,49;2,19;4,82
2026-07-20;Meta Ads;deco;deco;3890,08;95649;2066;9860,34;1,88;40,67;2,16;2,53
2026-07-20;Meta Ads;jardin;jardin;3074,4;70799;1635;12332,4;1,88;43,42;2,31;4,01
2026-07-20;Meta Ads;mesa;mesa;2016,19;50282;1033;8304,81;1,95;40,1;2,05;4,12
2026-07-20;Meta Ads;sillones;sillones;3698,06;88727;1969;5551,31;1,88;41,68;2,22;1,5
2026-07-27;Google Ads;aromas;aromas;2373,56;64297;1259;5240,01;1,89;36,92;1,96;2,21
2026-07-27;Google Ads;bano;bano;2316,03;62978;1189;13666,8;1,95;36,78;1,89;5,9
2026-07-27;Google Ads;cocina;cocina;3752,01;101700;1980;21538,71;1,89;36,89;1,95;5,74
2026-07-27;Google Ads;deco;deco;4468,55;121022;2374;12737,96;1,88;36,92;1,96;2,85
2026-07-27;Google Ads;jardin;jardin;2611,69;71077;1331;10133,2;1,96;36,74;1,87;3,88
2026-07-27;Google Ads;mesa;mesa;3818,85;103267;2055;13511,32;1,86;36,98;1,99;3,54
2026-07-27;Google Ads;sillones;sillones;4579,91;123849;2465;21491,04;1,86;36,98;1,99;4,69
2026-07-27;Meta Ads;aromas;aromas;1491,53;34655;757;11465,18;1,97;43,04;2,18;7,69
2026-07-27;Meta Ads;bano;bano;1811,18;43538;921;3938,08;1,97;41,6;2,12;2,17
2026-07-27;Meta Ads;cocina;cocina;3199,88;84554;1701;14844,05;1,88;37,84;2,01;4,64
2026-07-27;Meta Ads;deco;deco;3773,57;97339;1998;14285,75;1,89;38,77;2,05;3,79
2026-07-27;Meta Ads;jardin;jardin;2920,09;76870;1545;12721,55;1,89;37,99;2,01;4,36
2026-07-27;Meta Ads;mesa;mesa;1917,63;46836;976;5834,7;1,96;40,94;2,08;3,04
2026-07-27;Meta Ads;sillones;sillones;3111,31;77771;1627;8465,31;1,91;40,01;2,09;2,72
2026-08-03;Google Ads;aromas;aromas;2549,87;68999;1365;6134,58;1,87;36,96;1,98;2,41
2026-08-03;Google Ads;bano;bano;3032,35;82079;1619;19017,63;1,87;36,94;1,97;6,27
2026-08-03;Google Ads;cocina;cocina;4483,53;121207;2418;28084,11;1,85;36,99;1,99;6,26
2026-08-03;Google Ads;deco;deco;4280,34;116003;2261;13733,9;1,89;36,9;1,95;3,21
2026-08-03;Google Ads;jardin;jardin;3742,35;101228;2009;11420,75;1,86;36,97;1,98;3,05
2026-08-03;Google Ads;mesa;mesa;3579,38;96882;1911;12689,19;1,87;36,95;1,97;3,55
2026-08-03;Google Ads;sillones;sillones;4438,46;120077;2380;22506,63;1,86;36,96;1,98;5,07
2026-08-03;Meta Ads;aromas;aromas;1734,72;41148;899;10696,67;1,93;42,16;2,18;6,17
2026-08-03;Meta Ads;bano;bano;2247,18;57082;1175;5888,42;1,91;39,37;2,06;2,62
2026-08-03;Meta Ads;cocina;cocina;2240,8;50832;1142;11133,86;1,96;44,08;2,25;4,97
2026-08-03;Meta Ads;deco;deco;3579,24;87710;1885;10455,03;1,9;40,81;2,15;2,92
2026-08-03;Meta Ads;jardin;jardin;2052,63;46266;1039;10171,27;1,98;44,37;2,25;4,96
2026-08-03;Meta Ads;mesa;mesa;2428,74;61122;1274;7578,69;1,91;39,74;2,08;3,12
2026-08-03;Meta Ads;sillones;sillones;2562,46;60273;1307;7023,19;1,96;42,51;2,17;2,74
2026-08-10;Google Ads;aromas;aromas;2727,53;73736;1471;6534,51;1,85;36,99;1,99;2,4
2026-08-10;Google Ads;bano;bano;3166,49;85657;1699;16208,25;1,86;36,97;1,98;5,12
2026-08-10;Google Ads;cocina;cocina;3744,42;101497;1975;23269,1;1,9;36,89;1,95;6,21
2026-08-10;Google Ads;deco;deco;5160,46;139473;2789;14633,21;1,85;37,0;2,0;2,84
2026-08-10;Google Ads;jardin;jardin;2569,18;69943;1305;9158,05;1,97;36,73;1,87;3,56
2026-08-10;Google Ads;mesa;mesa;2719,11;73941;1395;11572,75;1,95;36,77;1,89;4,26
2026-08-10;Google Ads;sillones;sillones;3863,74;104751;2035;19963,71;1,9;36,88;1,94;5,17
2026-08-10;Meta Ads;aromas;aromas;1862,99;43171;974;11972,51;1,91;43,15;2,26;6,43
2026-08-10;Meta Ads;bano;bano;2500,98;64494;1324;6553,47;1,89;38,78;2,05;2,62
2026-08-10;Meta Ads;cocina;cocina;2084,58;51356;1051;10879,21;1,98;40,59;2,05;5,22
2026-08-10;Meta Ads;deco;deco;3740,27;85381;1979;12898,7;1,89;43,81;2,32;3,45
2026-08-10;Meta Ads;jardin;jardin;1988,31;47165;1002;8351,9;1,98;42,16;2,12;4,2
2026-08-10;Meta Ads;mesa;mesa;2353,5;56559;1230;10516,9;1,91;41,61;2,17;4,47
2026-08-10;Meta Ads;sillones;sillones;3103,63;79679;1622;3919,33;1,91;38,95;2,04;1,26
2026-08-17;Google Ads;aromas;aromas;1775,99;48362;900;2818,21;1,97;36,72;1,86;1,59
2026-08-17;Google Ads;bano;bano;2022,14;55141;1013;12202,28;2,0;36,67;1,84;6,03
2026-08-17;Google Ads;cocina;cocina;3194,57;86835;1645;20769,31;1,94;36,79;1,89;6,5
2026-08-17;Google Ads;deco;deco;4260,03;115462;2249;16430,77;1,89;36,9;1,95;3,86
2026-08-17;Google Ads;jardin;jardin;3197,4;86695;1682;8322,9;1,9;36,88;1,94;2,6
2026-08-17;Google Ads;mesa;mesa;2920,25;79305;1516;12134,98;1,93;36,82;1,91;4,16
2026-08-17;Google Ads;sillones;sillones;4460,68;120669;2393;20594,34;1,86;36,97;1,98;4,62
2026-08-17;Meta Ads;aromas;aromas;2255,58;53037;1203;15128,85;1,87;42,53;2,27;6,71
2026-08-17;Meta Ads;bano;bano;2667,91;60693;1421;9769,46;1,88;43,96;2,34;3,66
2026-08-17;Meta Ads;cocina;cocina;2693,46;63737;1406;14766,68;1,92;42,26;2,21;5,48
2026-08-17;Meta Ads;deco;deco;3350,14;85599;1751;14142,68;1,91;39,14;2,05;4,22
2026-08-17;Meta Ads;jardin;jardin;2900,88;69119;1534;13109,37;1,89;41,97;2,22;4,52
2026-08-17;Meta Ads;mesa;mesa;2832,14;73169;1509;11317,57;1,88;38,71;2,06;4,0
2026-08-17;Meta Ads;sillones;sillones;2729,46;61590;1404;6786,69;1,94;44,32;2,28;2,49
2026-08-24;Google Ads;aromas;aromas;2671,84;72251;1438;4599,04;1,86;36,98;1,99;1,72
2026-08-24;Google Ads;bano;bano;2914,9;78947;1548;14803,44;1,88;36,92;1,96;5,08
2026-08-24;Google Ads;cocina;cocina;3173,09;86262;1632;22855,45;1,94;36,78;1,89;7,2
2026-08-24;Google Ads;deco;deco;4024,72;109187;2108;11960,34;1,91;36,86;1,93;2,97
2026-08-24;Google Ads;jardin;jardin;3761,84;101747;2021;9823,97;1,86;36,97;1,99;2,61
2026-08-24;Google Ads;mesa;mesa;3521,09;95327;1876;12997,82;1,88;36,94;1,97;3,69
2026-08-24;Google Ads;sillones;sillones;4246,17;114949;2264;24243,34;1,88;36,94;1,97;5,71
2026-08-24;Meta Ads;aromas;aromas;2255,4;59672;1203;16228,23;1,87;37,8;2,02;7,2
2026-08-24;Meta Ads;bano;bano;1956,01;48026;1006;5732,44;1,94;40,73;2,09;2,93
2026-08-24;Meta Ads;cocina;cocina;2014,41;49572;1010;11988,4;1,99;40,64;2,04;5,95
2026-08-24;Meta Ads;deco;deco;3452,67;80717;1811;10899,46;1,91;42,78;2,24;3,16
2026-08-24;Meta Ads;jardin;jardin;2899,49;73450;1533;11607,3;1,89;39,48;2,09;4,0
2026-08-24;Meta Ads;mesa;mesa;1863,77;40738;944;8007,43;1,97;45,75;2,32;4,3
2026-08-24;Meta Ads;sillones;sillones;3253,93;72807;1710;4890,46;1,9;44,69;2,35;1,5
2026-08-31;Google Ads;aromas;aromas;1793,92;48840;911;5509,67;1,97;36,73;1,87;3,07
2026-08-31;Google Ads;bano;bano;3287,77;88891;1772;16338,44;1,86;36,99;1,99;4,97
2026-08-31;Google Ads;cocina;cocina;3990,73;108066;2123;26556,79;1,88;36,93;1,96;6,65
2026-08-31;Google Ads;deco;deco;3490,25;94934;1787;15100,22;1,95;36,77;1,88;4,33
2026-08-31;Google Ads;jardin;jardin;3915,63;105848;2113;15405,97;1,85;36,99;2,0;3,93
2026-08-31;Google Ads;mesa;mesa;3114,46;84484;1632;13243,62;1,91;36,86;1,93;4,25
2026-08-31;Google Ads;sillones;sillones;3644,79;98912;1903;14611,31;1,92;36,85;1,92;4,01
2026-08-31;Meta Ads;aromas;aromas;1889,71;45696;989;13994,29;1,91;41,35;2,16;7,41
2026-08-31;Meta Ads;bano;bano;2561,43;65473;1359;6671,3;1,88;39,12;2,08;2,6
2026-08-31;Meta Ads;cocina;cocina;2983,94;72715;1575;18086,02;1,89;41,04;2,17;6,06
2026-08-31;Meta Ads;deco;deco;2567,77;61733;1295;6538,67;1,98;41,59;2,1;2,55
2026-08-31;Meta Ads;jardin;jardin;2071,59;45377;1050;9394,54;1,97;45,65;2,31;4,53
